2026-06-20 10:45:16 | INFO     | project_settings          | get_settings         | Using DEFAULT_AGENT_SETTINGS (no project loaded yet)
- Keywords: RCE, remote code execution, command injection, code injection, shell injection, SSTI, server-side template injection, template injection, deserialization, gadget chain, ysoserial, commix, sstimap, eval, exec, system command, OGNL, SpEL, MVEL, log4shell, log4j, spring4shell, struts, ImageMagick, ImageTragick, Ghostscript, ExifTool, JNDI, picture upload RCE, Jinja2 SSTI, Freemarker SSTI, Twig SSTI, pickle RCE, container escape, docker.sock

### path_traversal — Path Traversal / LFI / RFI
- File-disclosure testing against web applications: coercing the target to read or include files outside the intended root via `../` traversal, encoded variants, normalisation gaps, PHP wrappers (`php://filter`, `data://`, `expect://`, `zip://`), log poisoning, remote inclusion (RFI) via `http://`/`ftp://` schemes, and archive-extraction (Zip Slip)
- Includes: classic path traversal, Local File Inclusion (LFI), Remote File Inclusion (RFI), PHP wrapper-driven source disclosure, log poisoning to RCE, /proc and cloud-credential file reads, parser/normalisation mismatches across nginx + backend (`..;/`, `%252f` double-decode), Windows UNC and absolute-path acceptance, archive entries with `../` or symlinks that escape the extraction directory
- Key distinction: the goal is to READ (or write via Zip Slip) a file outside the intended root (vs sql_injection which targets the database, vs xss which executes JS in a browser, vs ssrf which forces outbound HTTP fetches without filesystem access, vs rce which runs code on the server unless this skill chains LFI + log poisoning to escalate, vs cve_exploit which uses Metasploit modules against pre-known CVEs)
- Keywords: path traversal, directory traversal, LFI, local file inclusion, RFI, remote file inclusion, file inclusion, file read, arbitrary file read, ../, %2e%2e%2f, php://filter, data://, expect://, zip://, file://, log poisoning, /etc/passwd, /etc/hosts, web.config, win.ini, wp-config, .env disclosure, SecLists fuzz file, nginx alias bypass, ..;/, double-decode, Zip Slip, archive extraction, tarslip, symlink archive

### <descriptive_term>-unclassified
- ANY exploitation request that does NOT clearly fit the enabled attack skills above
- The agent has no specialized workflow for these — it will use available tools generically
- **Key distinction from phishing:** the attacker directly interacts with a SERVICE/APPLICATION, NOT generating a payload for a target user to execute
  - "Try to abuse the bulk-export endpoint" → unclassified (attacker sends crafted input to a web service)
  - "Generate a reverse shell payload" → phishing (attacker creates a file for a target user to execute)
- **Key distinction from sql_injection:** if the request is specifically about SQL injection, use the `sql_injection` skill instead
- **Key distinction from xss:** if the request is specifically about XSS, cross-site scripting, or JavaScript injection in a browser, use the `xss` skill instead
- **Key distinction from ssrf:** if the request is specifically about SSRF, server-side request forgery, cloud metadata access, or forcing the server to make outbound requests, use the `ssrf` skill instead
- **Key distinction from rce:** if the request is specifically about command injection, SSTI, deserialization gadget chains, eval / OGNL / SpEL injection, media-pipeline RCE, or any other path leading to remote CODE/SHELL execution on the server, use the `rce` skill instead
- **Key distinction from path_traversal:** if the request is specifically about path traversal, directory traversal, LFI, RFI, file inclusion, PHP wrappers (`php://filter`, `data://`, `expect://`), log poisoning, or Zip Slip / archive-extraction file writes, use the `path_traversal` skill instead
- You MUST create a short, descriptive snake_case term followed by "-unclassified"
- Format: `<term>-unclassified` where term is 1-4 lowercase words joined by underscores
- Example values: "file_upload-unclassified", "xxe-unclassified", "race_condition-unclassified"
- Keywords: file upload, XXE, privilege escalation, race conditions
- Example requests:
  - "Try to upload a web shell" -> "file_upload-unclassified"
  - "Test for XXE on the SOAP endpoint" -> "xxe-unclassified"

## User Request
dada

## Instructions
Classify the user's request:

1. First determine the REQUIRED PHASE:
   - Is this a reconnaissance/information gathering request? -> "informational"
   - Is this an active attack/exploitation request? -> "exploitation"

2. Determine the AGENT SKILL TYPE that **best matches** the request — regardless of phase. Even informational requests have a skill type (e.g., 'scan for SQLi' → sql_injection, 'brute force SSH' → brute_force_credential_guess). Pick the one whose criteria fit most closely:

   - **phishing_social_engineering**:
      - Is the request asking to GENERATE, CREATE, or SET UP a payload, malicious file, document, backdoor, reverse shell, one-liner, or delivery server?
      - Will the output be something a target user must execute, open, click, or install on their machine?
      - Does it mention msfvenom, handler, multi/handler, web delivery, HTA server, encoding for AV evasion?
      - Does it mention sending something via email to a target person?
   - **brute_force_credential_guess**:
      - Does the request mention password guessing, brute force, credential attacks, wordlists, or dictionary attacks?
      - Does it target a login service (SSH, FTP, MySQL, etc.) with credential-based attack?
   - **cve_exploit**:
      - Does the request mention a specific CVE ID or Metasploit exploit module to use DIRECTLY against a service?
      - Does it describe exploiting a service vulnerability where NO target user interaction is needed?
   - **denial_of_service**:
      - Is the goal to DISRUPT, CRASH, or make a service UNAVAILABLE (not to gain access)?
      - Does it mention DoS, denial of service, flooding, slowloris, stress test, take down, exhaust resources?
      - Is the user NOT trying to get a shell, steal data, or obtain credentials?
   - **sql_injection**:
      - Does the request mention SQL injection, SQLi, database dumping, or union/blind injection?
      - Does it target a web application parameter with SQL-specific attack intent?
      - Does it mention sqlmap, WAF bypass for SQL, authentication bypass via SQL, or OOB/DNS exfiltration?
   - **xss**:
      - Does the request mention XSS, cross-site scripting, JavaScript injection, or DOM sinks?
      - Does it target a web application input/parameter with the goal of executing JS in a victim browser?
      - Does it mention reflected/stored/DOM XSS, payload encoding, CSP bypass, blind XSS callbacks, or dalfox?
   - **ssrf**:
      - Does the request mention SSRF, server-side request forgery, internal request, or webhook abuse?
      - Does it target a URL/host/redirect parameter with the goal of forcing the server to fetch attacker-controlled or internal destinations?
      - Does it mention cloud metadata (IMDS, 169.254.169.254, metadata.google.internal), gopher://, DNS rebinding, or internal port scanning via URL fetcher?
      - Does it describe parser confusion, redirect chains, or CRLF injection in URL parameters?
   - **rce**:
      - Does the request mention RCE, remote code execution, command injection, code injection, or shell execution on the server?
      - Does it mention server-side template injection (SSTI), Jinja2 / Twig / Freemarker / Velocity / EJS / Thymeleaf payloads?
      - Does it mention insecure deserialization, gadget chains, ysoserial, pickle, PHP unserialize, ViewState, or Marshal.load?
      - Does it mention eval / exec / OGNL / SpEL / MVEL injection, or expression-language abuse?
      - Does it mention Log4Shell / JNDI, Spring4Shell, Struts S2-045, ImageMagick / Ghostscript / ExifTool / LaTeX pipeline RCE?
      - Does it describe a path that ends in a SHELL or CODE running on the server (not just data extraction or browser-side JS)?
   - **path_traversal**:
      - Does the request mention path traversal, directory traversal, LFI, RFI, file inclusion, or arbitrary file read?
      - Does it mention `../`, `%2e%2e%2f`, `..;/`, double-decode, or nginx alias bypass?
      - Does it mention PHP wrappers (`php://filter`, `data://`, `expect://`, `zip://`) or log poisoning to escalate LFI?
      - Does it mention reading sensitive files like `/etc/passwd`, `/etc/hosts`, `/proc/self/environ`, `wp-config.php`, `.env`, `web.config`, or cloud credential files?
      - Does it mention archive-extraction (Zip Slip / TarSlip), symlink-in-archive escapes, or writing files outside an extraction directory?
      - Key boundary: STOP before this skill if the goal is direct command execution -- that belongs to `rce` -- unless the request explicitly chains LFI + log poisoning to land RCE (then it stays here).
   - **<descriptive_term>-unclassified**:
      - Does the request describe a specific attack technique that doesn't match any of the above?
      - For general reconnaissance with no specific attack intent (e.g., 'show attack surface', 'what vulnerabilities exist'), use **recon-unclassified**

   If truly unclear (e.g., vague "hack the target"), default to "cve_exploit".

3. Extract TARGET HINTS from the request (best-effort, used for graph linking):
   - target_host: IP address or hostname mentioned (e.g., "10.0.0.5", "www.example.com"). null if none found.
   - target_port: port number mentioned (e.g., 8080, 443). null if none found.
   - target_cves: list of CVE IDs mentioned (e.g., ["CVE-2021-41773"]). Empty list if none found.

Output valid JSON matching this schema:

```json
{{
  "required_phase": "informational" | "exploitation",
  "attack_path_type": "phishing_social_engineering" | "brute_force_credential_guess" | "cve_exploit" | "denial_of_service" | "sql_injection" | "xss" | "ssrf" | "rce" | "path_traversal" | "<descriptive_term>-unclassified",
  "confidence": 0.0-1.0,
  "reasoning": "Brief explanation of the classification",
  "detected_service": "ssh" | "ftp" | "mysql" | "mssql" | "postgres" | "smb" | "rdp" | "vnc" | "telnet" | "tomcat" | "http" | null,
  "target_host": "10.0.0.5" | "www.example.com" | null,
  "target_port": 8080 | null,
  "target_cves": ["CVE-2021-41773"] | []
}}
```

Notes:
- `required_phase` determines if this is reconnaissance ("informational") or active attack ("exploitation")
- `attack_path_type` MUST always be set — it identifies which agent skill workflow to use, regardless of phase
- For general recon with no specific attack technique, use "recon-unclassified"
- For unclassified attack techniques, use a descriptive term followed by "-unclassified" (e.g., "ssrf-unclassified", "file_upload-unclassified")
- `detected_service` should only be set for brute_force_credential_guess, null otherwise
- `confidence` should be 0.9+ if the intent is very clear, 0.6-0.8 if somewhat ambiguous
- `target_host`, `target_port`, `target_cves` are best-effort extraction — null/empty if not mentioned
2026-06-20 13:20:07 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:20:07 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:20:07 | WARNING  | orchestrator_helpers.chat_persistence | update_conversation  | Conversation update failed (500): {"error":"Failed to update conversation"}
2026-06-20 13:20:08 | WARNING  | orchestrator_helpers.chat_persistence | save_chat_message    | Chat persistence failed (500): {"error":"Failed to save messages"}
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | LLM CACHE: read=0 creation=0 eph_5m=0 eph_1h=0 provider=ChatAnthropic (iter 1)
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
============================================================
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | LLM RAW RESPONSE - Iteration 1 (attempt 1/3)
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ```json
{
    "thought": "The user's only message is 'hi' — a greeting with no defined target, scope, or task. There is no target information in the graph, no objectives, and no engagement details. I cannot meaningfully run any reconnaissance or tooling without knowing what the user wants to assess.",
    "reasoning": "Running any tool now would be guessing at a target that doesn't exist. The correct move is to greet the user and ask what they want to work on, rather than escalating to plan_tools or a fireteam against nothing. ask_user is the cheapest, most appropriate action here.",
    "action": "ask_user",
    "user_question": {
        "question": "Hi! I'm ready to help with your penetration testing engagement. What would you like to do — and what's the target (IP, domain, or URL) and scope?",
        "context": "No target information, objectives, or recon data exist yet for this project. I need a target and a goal before I can gather intelligence or plan any actions.",
        "format": "free_text",
        "options": []
    },
    "updated_todo_list": [
        {"id": "scope-1", "description": "Obtain target scope and engagement objective from the user", "status": "in_progress", "priority": "high"}
    ]
}
```
2026-06-20 13:20:11 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ============================================================

2026-06-20 13:20:11 | WARNING  | orchestrator_helpers.nodes.think_node | think_node           | [redshark-operator/redshark-default/1781961593623566490] Parse attempt 1/3 failed: Validation error: 1 validation error for LLMDecision
user_question.format
  Input should be 'text', 'single_choice' or 'multi_choice' [type=literal_error, input_value='free_text', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/literal_error
2026-06-20 13:20:12 | INFO     | websocket_api             | websocket_endpoint   | WebSocket disconnect received: redshark-operator:redshark-default:1781961593623566490
2026-06-20 13:20:12 | INFO     | websocket_api             | websocket_endpoint   | WebSocket closed but agent task still running for redshark-operator:redshark-default:1781961593623566490
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.phase | classify_attack_path | Attack path classified as 'recon-unclassified' (confidence: 0.30, service: None, required_phase: informational, target_host: None, target_port: None, target_cves: [], attempt: 1)
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.phase | classify_attack_path | Unclassified attack path: 'recon-unclassified' — no specific workflow prompts will be used
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.initialize_node | initialize_node      | [redshark-operator/redshark-default/1781961593623566490] Attack path classified: recon-unclassified, required_phase: informational, target: None:None, cves: []
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.initialize_node | initialize_node      | [redshark-operator/redshark-default/1781961593623566490] New objective #2: dada
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.phase | determine_phase_for_new_objective | Staying in informational phase for new objective
2026-06-20 13:20:13 | DEBUG    | websocket_api             | send_message         | WebSocket send failed for 1781961593623566490 (client may have switched): Unexpected ASGI message 'websocket.send', after sending 'websocket.close' or response already completed.
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.chain_graph_writer | _write_attack_chain  | [redshark-operator/redshark-default] AttackChain MERGE: 1781961593623566490 (target: None)
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | [redshark-operator/redshark-default/1781961593623566490] Think node - iteration 1, phase: informational
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
################################################################################
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | # THINK NODE PROMPT - Iteration 1 - Phase: informational
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | ################################################################################
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- CHAIN CONTEXT ---
No steps executed yet.
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- TODO LIST ---
No tasks defined yet.
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- TARGET INFO ---
{}
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- Q&A HISTORY ---
No previous questions asked.
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | 
--- FULL SYSTEM PROMPT (49798 chars) ---
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[0:4000]:
## Workspace Layout

Every project has a per-project workspace at /workspace/<projectId>/ with 4
fixed subdirs. Each has a role - respect them.

**Your project workspace root:** `/workspace/redshark-default/`

Use this absolute path whenever you pass a workspace file as an INPUT to an
external tool (e.g. `execute_ffuf -w /workspace/redshark-default/uploads/wordlist.txt`,
`kali_shell` referencing files in your workspace). fs_* tools accept relative
paths (`uploads/wordlist.txt`) - only external tools need the absolute form.

- `notes/` - YOUR SCRATCH. Write here freely with fs_write / fs_edit when
  you want to record findings, draft a report, build a payload file, or
  hand off context to a future turn or to the user. Examples:
  `notes/recon-summary.md`, `notes/sqli-payloads.txt`, `notes/todo.md`.

- `tool-outputs/` - AUTO-MANAGED. The executor writes here when a tool's
  output is too big to inline. You READ from here (fs_read / fs_grep) when
  you see an `[Output offloaded: -> tool-outputs/...]` marker. DO NOT
  write here directly with fs_write - your output would be mixed with
  auto-offloaded files and confuse future drill-down searches.

- `jobs/` - AUTO-MANAGED. job_spawn writes <id>.log + <id>.meta.json here
  for every background job. You READ via job_status / job_wait or by
  fs_grep over `jobs/` (works mid-flight on a running scan). DO NOT
  write here directly.

OUTPUT CAPTURE FOR `execute_*` TOOLS - DO NOT FIGHT THE AUTO-OFFLOAD:
NEVER pass `-o /path/...`, `-output ...`, `--output-file ...`, or any
output-file flag to execute_nuclei / execute_curl / execute_ffuf /
execute_httpx / execute_katana / execute_naabu / execute_subfinder /
execute_amass / execute_jsluice / execute_gau / execute_nmap /
execute_wpscan / execute_arjun / kali_shell / any external tool to "save
to the workspace". Those tools run in a SEPARATE container with a
DIFFERENT working directory; relative paths like `tool-outputs/...` will
NOT resolve to your project's workspace and the tool will fail with
"no such file or directory". Even absolute `/workspace/<projectId>/...`
paths require you to already know your project_id (you don't).

INSTEAD: let the tool print to stdout. If the output exceeds 20KB, the
executor automatically saves it to `tool-outputs/<utc-iso>-<tool>.txt`
and returns you a head/tail stub with the exact path. Use fs_read +
fs_grep on that path to drill in. This is the design - work WITH the
auto-offload pipeline, not against it.

PERSISTENT STATE FILES (cookie jars, session files, downloaded artifacts) -
USE WORKSPACE PATHS, NOT `/tmp`:
When an external tool genuinely needs to read/write a file that you also
want to read back later (curl cookie jar via `-c` / `-b`, wget downloads,
sqlmap `--output-dir`, hydra `-R` restore file), write it under your
workspace, e.g. `-c /workspace/redshark-default/notes/cookies.txt`, not
`/tmp/cookies.txt`. Reason: `fs_read` / `fs_grep` / `fs_edit` are scoped
to the workspace and CANNOT read `/tmp`. Using `/tmp` forces a fallback
to `kali_shell cat /tmp/...`, wastes a tool call, and prevents `fs_grep`
from scanning the file. Workspace paths also persist across the
engagement; `/tmp` is wiped when the kali sandbox restarts.

JOB SPAWN POLICY - decide per call, not by default:

SPAWN with job_spawn when ALL hold:
  - The tool will take >60s (deep nuclei / katana / ffuf, hydra brute
    force, metasploit_console for fire-and-forget exploit, long
    `kali_shell sleep`, slow recon)
  - You have OTHER useful work to do meanwhile (research, graph queries,
    notes writing) - otherwise spawning just adds bookkeeping and you
    block on job_wait anyway
  - You don't need live step-by-step feedback in the chat stream

DO NOT spawn these (overhead > benefit; they return in <2s):
  - tradecraft_lookup, query_graph, web_search, cve_intel, shodan,
    google_dork, msf_restart, fs_* tools, any HTTP single-shot
    (execute_curl, execute_httpx for one URL)

LOSES LIVE PROGRESS when spawned (call foreground if 
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[4000:8000]:
you want to watch):
  - metasploit_console for step-by-step exploit walkthrough (spawned
    jobs use plain execute(), bypassing the progress-polling tee)
  - execute_hydra when you want to see attempts tick by
  - kali_shell for tail-f-style commands

After spawning: `fs_grep` over `jobs/<id>.log` for mid-flight peek,
`job_status` for status + tail, `job_wait` to chunk a long wait,
`job_cancel` to stop. Multiple jobs run truly in parallel.

ALWAYS WRAP THESE TOOLS IN job_spawn (anywhere — single call or inside plan_tools):

  - execute_ffuf with -w pointing to any wordlist file
  - execute_nuclei with -t pointing to template directories
  - execute_katana with -d >= 3
  - execute_arjun (any call — iterates ~25k parameter names)
  - execute_amass with -active or -brute (default timeout 10 min)
  - execute_wpscan with --enumerate p,t,u
  - execute_nmap with -A or --script or -p-
  - execute_hydra (any call — brute force)
  - msf_restart (always 60-120s)
  - metasploit_console exploit attempts
  - kali_shell running: sqlmap with --level >= 3 / --time-based,
    flask-unsign / john / hashcat / nikto / cewl,
    bloodhound-python / kerbrute / nxc spray,
    or any for / while loop iterating over a wordlist or many IDs

These all take well over 60s in practice (often many minutes). job_spawn
returns immediately with a job_id; the underlying tool runs in background;
you read progress on a later iteration via `job_status` or `fs_grep
jobs/<id>.log`.

Inside a plan_tools wave this matters most: the wave does NOT return until
the SLOWEST step finishes. One unwrapped slow tool blocks every fast probe
in the same wave for the slow tool's full duration.

If you need a custom subtree (e.g. `evidence/2026-05-15/`), use fs_mkdir to create one alongside the defaults at the project root.

You are RedAmon, an AI penetration testing assistant using the ReAct (Reasoning and Acting) framework.

## Your Operating Model

You work step-by-step using the Thought-Tool-Output pattern:
1. **Thought**: Analyze what you know and what you need to learn
2. **Action**: Select and execute the appropriate tool
3. **Observation**: Analyze the tool output
4. **Reflection**: Update your understanding and todo list

## Current Phase: informational

### Phase Definitions

**INFORMATIONAL** (Default starting phase)
- Purpose: Gather intelligence, understand the target, verify data
- Neo4j contains existing reconnaissance data — primary source of truth

**EXPLOITATION** (Requires user approval to enter)
- Purpose: Actively exploit confirmed vulnerabilities
- Prerequisites: Must have confirmed vulnerability AND user approval

**POST-EXPLOITATION** (Requires user approval to enter)
- Purpose: Actions on compromised systems
- Prerequisites: Must have active session AND user approval

See **Available Tools** section below for tools allowed in the current phase.

## Orchestrator Auto-Logic

- Same-phase transitions are silently ignored — don't re-request your current phase
- Exploitation → Informational: auto-approved (safe downgrade)
- Info → Exploitation, Exploitation → Post-Expl: require user approval via action="transition_phase"
- Sessions auto-detected from output ("session X opened") and added to target_info — no manual tracking needed
- First `metasploit_console` call per session auto-resets msfconsole state
- Tool output is auto-truncated to prevent context overflow

## Intent Detection + Graph-First (informational phase)

Classify the user request by intent, then act:

- **Exploitation intent** ("exploit", "pwn", "run exploit", "use metasploit", "test vulnerability"): query the graph ONCE for target info (IP/port/service/CVE), then request `transition_phase` to exploitation. Full exploitation belongs in the exploitation phase; lightweight curl probing is OK in info if the graph lacks vuln data.
- **Payload/handler intent** ("generate", "payload", "reverse shell", "msfvenom", "handler", "listener", "one-liner", "backdoor"): request `transition_phase` to exploitati
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[8000:12000]:
on immediately. Do NOT generate payloads or start listeners from informational. The handler MUST be `exploit/multi/handler` via `metasploit_console` (only MSF sessions appear in the RedAmon UI). msfvenom generation via `kali_shell` is fine.
- **Research intent** ("find", "show", "list", "scan", "discover", "enumerate"): query the graph FIRST for anything you need (IPs, ports, services, vulnerabilities, CVEs). Use `execute_curl` only for reachability checks, `execute_naabu` only to verify or scan targets not in the graph, `execute_nuclei` only if the graph has no vuln data. Never re-test what the graph already shows.


## Available Tools


## Available Tools (Current Phase: informational)

| Tool                | Purpose                      | When to Use                                    |
|---------------------|------------------------------|------------------------------------------------|
| **fs_read** | Read a file from the project workspace with line numbers | Inspect a file you wrote earlier or that was produced by an offloaded tool result. ALWAYS use this to drill into tool-outputs/ files after seeing an [Output offloaded:] marker. |
| **fs_read_many** | Batched read of multiple workspace files with a hard total-payload cap | Triage N small files in one call (N <= ~50). Each file is delimited by `=== <path> ===`; reading stops when `max_total_bytes` is reached. |
| **fs_stat** | Filesystem metadata (size, mtime, mode, type) with optional sha256 | Confirm a file exists / check size before reading; record evidence integrity hashes; spot symlinks. |
| **fs_write** | Atomic create / overwrite / append a workspace file | Save notes, intermediate findings, payload files, evidence. Three modes: `overwrite` (default, atomic via tmp+rename), `create_only` (errors if exists), `append`. |
| **fs_edit** | Exact-string replacement in a workspace file with uniqueness check | Surgical edit to an existing file. Errors if `old_string` matches multiple times unless `replace_all=True`. Pushes a snapshot onto an undo stack. |
| **fs_multi_edit** | Multiple ordered edits to one file, all-or-nothing | Apply N coordinated changes to a single file atomically. If ANY edit fails its uniqueness check, NO changes land. Prefer over N sequential fs_edit calls when the edits are related. |
| **fs_undo_edit** | Revert the most recent fs_edit / fs_multi_edit on a file | Roll back an edit you made earlier in the same session. Undo history is in-memory only (lost on agent restart) and capped at 20 snapshots per file. |
| **fs_delete** | Delete a workspace file or directory | Remove obsolete scratch / failed-experiment files. For directories you MUST pass `recursive=True` (safety default). |
| **fs_move** | Move / rename a workspace path | Rename a file or relocate it under a different subdir. Both endpoints must stay inside the project workspace. |
| **fs_copy** | Copy a workspace file or directory tree | Promote a scratch file to evidence (e.g. `notes/probe.txt` -> `tool-outputs/findings.txt`) before further edits, or duplicate an offloaded result for safe modification. |
| **fs_mkdir** | Create a workspace directory | Pre-create an output subtree before writing many files into it. Default subdirs (notes/, tool-outputs/, jobs/, uploads/) are auto-created on first access; you only need fs_mkdir for custom layouts. |
| **fs_chmod** | Change permission bits on a workspace file | Make a payload script executable before running it through kali_shell. Auditable + parameter-validated alternative to `kali_shell chmod`. |
| **fs_symlink_create** | Create a symlink inside the workspace | Stable shortcut to a frequently-referenced offloaded file or wordlist. Both target and link must resolve inside the workspace. |
| **fs_grep** | Ripgrep over the workspace (or a subtree of it) | Find specific strings across many offloaded files, search inside a running job's log (jobs/<id>.log), narrow a huge tool output to relevant lines before fs_read. |
| **fs_glob** | Find w
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[12000:16000]:
orkspace files by glob pattern, sorted newest-first | Locate files when you know the name pattern but not the exact path (e.g. `*.json`, `**/findings-*.txt`). Sorted by mtime descending so the most-recently-written hits come first. |
| **fs_find** | Metadata-based file search (name pattern + mtime + size + type filters) | When glob alone is not enough - filter by recency (mtime=<1h), size (size=>10M), or type (file/dir/symlink). |
| **fs_list** | Single-directory listing with type indicator, size, mtime | Look inside one specific directory. Use fs_tree for a hierarchical view, fs_glob/fs_find for pattern-based search. |
| **fs_tree** | Depth-limited ASCII tree of a workspace subtree | Get oriented in an unfamiliar subdir or after a scan dumps many files. Skips .git / node_modules / __pycache__ / hidden dirs. |
| **fs_symbols** | AST outline of a source file (functions / classes / methods + line ranges) | Quick orientation in a code file (e.g. a JS reconnaissance script, a Python payload) without reading the whole thing. Supports 15 languages. |
| **fs_symlink_read** | Resolve a symlink to its raw target | Inspect what a symlink points at WITHOUT following it (fs_read/fs_stat would resolve through it). Useful to spot symlink-escape attempts in scan output. |
| **fs_hash** | Compute sha256 or md5 of a workspace file | Evidence integrity (record before/after hashes), IoC matching, dedupe across multiple scan runs. |
| **fs_diff** | Unified diff between two workspace files OR a file and its last fs_read snapshot | Compare two files; OR with `vs_last_read=True`, detect whether a file changed since your most recent fs_read (closes the stale-read race when multiple fireteam agents share the workspace). |
| **fs_extract** | Extract a tar / zip / gz archive into the workspace, with zip-slip / tar-slip protection | Unpack nuclei templates, wordlists, evidence archives a user dropped into uploads/. |
| **fs_archive** | Bundle workspace paths into a tar.gz or zip | Package evidence for one-click download from the FS drawer, or assemble a multi-file payload before exfil. |
| **job_spawn** | Detach a tool call to run as a background asyncio task | When a tool will take longer than a single agent turn (deep nuclei scans, hydra brute force, slow exploitation). Returns immediately with a job_id; the agent's turn is free to keep working or yield to the user. |
| **job_status** | Query a job's current status, size, and tail | Poll without blocking. Returns the current status (`running|done|failed|cancelled|interrupted`), size of log file, last 40 lines of output. |
| **job_wait** | Block up to N seconds waiting for a job to complete | Chunk a long wait. Call repeatedly with `timeout_sec=30` so you yield control between waits and the user can interrupt. |
| **job_cancel** | Cancel a running job and flip its status to `cancelled` | User says stop / scan is taking too long / you realise the args were wrong. |
| **job_list** | List background jobs in the current project | See what is running / has run. Filter by `active=True` (running only) or `active=False` (terminal only). |
| **execute_nuclei** | CVE verification & exploitation | Verify/exploit CVEs using nuclei templates |
| **execute_curl** | HTTP requests | Reachability checks, headers, status codes |
| **execute_httpx** | HTTP probing & fingerprinting | Probe live hosts, detect technologies, extract status codes/titles/server headers |
| **execute_naabu** | Port scanning | ONLY to verify ports or scan new targets |
| **execute_jsluice** | JavaScript static analysis for hidden endpoints and secrets | Analyze downloaded JS files for hidden API endpoints, paths, parameters, and secrets (AWS keys, API tokens) |
| **execute_katana** | Web crawling and endpoint/URL discovery | Crawl web targets to discover endpoints, URLs, JS-linked paths, and hidden resources |
| **execute_subfinder** | Passive subdomain enumeration (OSINT) | Discover subdomains via passive sources (CT logs, DNS datasets) -- no tr
2026-06-20 13:20:13 | INFO     | orchestrator_helpers.nodes.think_node | think_node           | PROMPT[16000:20000]:
affic to target |
| **execute_gau** | Passive URL discovery from web archives (OSINT) | Discover known URLs/endpoints from Wayback Machine, Common Crawl, AlienVault OTX -- no traffic to target |
| **execute_nmap** | Deep network scanning | Service detection, OS fingerprint, NSE scripts |
| **execute_amass** | Subdomain enumeration & network mapping | Discover subdomains, map attack surface, find related infrastructure |
| **execute_code** | Execute code files (Python, bash, C, etc.) | Multi-line exploit scripts without shell escaping issues |
| **execute_playwright** | Browser automation -- rendered content extraction or custom scripting | Get JS-rendered page content (SPAs, dynamic pages), fill forms, test XSS inputs, login testing, multi-step browser flows |
| **execute_wpscan** | WordPress vulnerability scanning | Scan WordPress sites for vulnerable plugins, themes, users, and misconfigurations |
| **execute_arjun** | HTTP parameter discovery (hidden query/body params) | Find hidden parameters on web endpoints before testing for injection vulnerabilities |
| **execute_ffuf** | Web fuzzing -- directory/vhost/parameter discovery | Discover hidden paths, files, directories, virtual hosts, or parameters on web targets |

